GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Zhejiang-EP_Gas_CCGT_RC-ep-1148,2006,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-3091,2016,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_SEA-ep-1087,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_SEA-ep-1088,2014,880538.0919698009,16933.424845573096,.
Zhejiang-Gas_CCGT_OT-12069,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_OT-12069,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12043,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12043,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12053,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12053,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12079,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12079,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12097,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_RC-12097,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_SEA-12061,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_SEA-12061,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_SEA-12087,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_SEA-12087,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_SEA-12105,2038,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_CCGT_SEA-12105,2048,880538.0919698009,8466.712422786548,.
Zhejiang-Gas_Combustion_Turbine_RC-13175,2038,640748.8898421413,6160.856211393273,.
Zhejiang-Gas_Combustion_Turbine_RC-13175,2048,640748.8898421413,6160.856211393273,.
Zhejiang-Hydro_NonPumped-ep-30031,1981,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30062,1982,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30093,1983,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30124,1984,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30155,1985,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30186,1986,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30217,1987,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30248,1988,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30279,1989,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30310,1990,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30341,1991,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30372,1992,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30403,1993,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30434,1994,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30465,1995,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30496,1996,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30527,1997,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30558,1998,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30581,1999,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30604,2000,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30627,2001,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30650,2002,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30673,2003,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30693,2004,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30716,2009,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30744,2005,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30767,2006,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30791,2007,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30811,2008,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30856,2010,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30865,2011,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30933,2012,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30967,2017,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30974,2013,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30985,2014,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30989,2015,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_NonPumped-ep-30992,2016,1775731.533973919,4365.648592999313,.
Zhejiang-Hydro_Pumped-ep-35006,2010,1452871.9766643788,3571.8943033630744,0.0
Zhejiang-Hydro_Pumped-ep-35017,1998,1452871.9766643788,3571.8943033630744,0.0
Zhejiang-Hydro_Pumped-ep-35018,2000,1452871.9766643788,3571.8943033630744,0.0
Zhejiang-Hydro_Pumped-ep-35023,2006,1452871.9766643788,3571.8943033630744,0.0
Zhejiang-Hydro_Pumped-ep-35038,2020,1452871.9766643788,3571.8943033630744,0.0
Zhejiang-Hydro_Pumped-ep-35054,2016,1452871.9766643788,3571.8943033630744,0.0
Zhejiang-Nuclear_EP_SEA-ep-3092,2020,3146555.775566232,79375.42896362388,.
Zhejiang-Nuclear_EP_SEA-ep-60005,1994,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60006,2002,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60007,2004,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60008,2010,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60009,2012,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60010,2002,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60011,2003,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60027,2014,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60028,2014,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_EP_SEA-ep-60033,2014,3146555.775566232,52916.95264241592,.
Zhejiang-Nuclear_SEA-13131,2038,2831899.6688400824,23812.628689087163,.
Zhejiang-Nuclear_SEA-13131,2048,2831899.6688400824,23812.628689087163,.
Zhejiang-Nuclear_SEA-13176,2038,2831899.6688400824,23812.628689087163,.
Zhejiang-Nuclear_SEA-13176,2048,2831899.6688400824,23812.628689087163,.
Zhejiang-Nuclear_SMR-13174,2038,5337076.842827728,47625.25737817433,.
Zhejiang-Nuclear_SMR-13174,2048,5337076.842827728,47625.25737817433,.
Zhejiang-Offshore_Wind-13169,2038,2931749.436451388,88296.42731877956,.
Zhejiang-Offshore_Wind-13169,2048,2736489.289222479,80730.31890810293,.
Zhejiang-Residential_PV-347,2038,1589386.077952011,18404.14348208248,.
Zhejiang-Residential_PV-347,2048,1262501.310836613,15290.94746955895,.
Zhejiang-Residential_PV-348,2038,1589386.077952011,18404.14348208248,.
Zhejiang-Residential_PV-348,2048,1262501.310836613,15290.94746955895,.
Zhejiang-Residential_PV-349,2038,1589386.077952011,18404.14348208248,.
Zhejiang-Residential_PV-349,2048,1262501.310836613,15290.94746955895,.
Zhejiang-Residential_PV-350,2038,1589386.077952011,18404.14348208248,.
Zhejiang-Residential_PV-350,2048,1262501.310836613,15290.94746955895,.
Zhejiang-Residential_PV-351,2038,1589386.077952011,18404.14348208248,.
Zhejiang-Residential_PV-351,2048,1262501.310836613,15290.94746955895,.
Zhejiang-Wind-1048,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1048,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1051,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1051,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1053,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1053,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1054,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1054,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1056,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1056,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1059,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1059,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1061,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1061,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1065,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1065,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1067,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1067,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind-1157,2038,1133824.6927220428,27312.49305941144,.
Zhejiang-Wind-1157,2048,1012637.3465202048,25332.551360355355,.
Zhejiang-Wind_EP-ep-40023,2007,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40041,2008,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40062,2009,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40068,2010,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40077,2011,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40102,2012,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40130,2013,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40159,2014,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40185,2015,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40213,2016,1593858.6135895676,15875.085792724776,.
Zhejiang-Wind_EP-ep-40237,2017,1593858.6135895676,15875.085792724776,.
Zhejiang_Fuel_Cell,2038,441993.03135888505,20368.342458934796,.
Zhejiang_Fuel_Cell,2048,441993.03135888505,20368.342458934796,.
