GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Fujian-Coal_300_RC-12175,2050.06.12.00,Coal,0.0
Fujian-Coal_300_RC-12175,2050.06.12.04,Coal,0.0
Fujian-Coal_300_RC-12175,2050.06.12.08,Coal,0.0
Fujian-Coal_300_RC-12175,2050.06.12.12,Coal,0.0
Fujian-Coal_300_RC-12175,2050.06.12.16,Coal,0.0
Fujian-Coal_300_RC-12175,2050.06.12.20,Coal,0.0
Fujian-Coal_300_RC-12175,2050.12.12.00,Coal,0.0
Fujian-Coal_300_RC-12175,2050.12.12.04,Coal,0.0
Fujian-Coal_300_RC-12175,2050.12.12.08,Coal,0.0
Fujian-Coal_300_RC-12175,2050.12.12.12,Coal,0.0
Fujian-Coal_300_RC-12175,2050.12.12.16,Coal,0.0
Fujian-Coal_300_RC-12175,2050.12.12.20,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.00,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.04,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.08,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.12,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.16,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.20,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.00,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.04,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.08,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.12,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.16,Coal,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.20,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.00,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.04,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.08,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.12,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.16,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.20,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.12.12.00,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.12.12.04,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.12.12.08,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.12.12.12,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.12.12.16,Coal,0.0
Fujian-Coal_300_SEA-12149,2050.12.12.20,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.00,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.04,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.08,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.12,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.16,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.20,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.12.19.00,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.12.19.04,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.12.19.08,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.12.19.12,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.12.19.16,Coal,0.0
Fujian-Coal_300_SEA-12185,2040.12.19.20,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.06.12.00,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.06.12.04,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.06.12.08,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.06.12.12,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.06.12.16,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.06.12.20,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.12.12.00,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.12.12.04,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.12.12.08,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.12.12.12,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.12.12.16,Coal,0.0
Fujian-Coal_300_SEA-12185,2050.12.12.20,Coal,0.0
Fujian-Coal_600_OT-12155,2040.06.26.00,Coal,0.0
Fujian-Coal_600_OT-12155,2040.06.26.04,Coal,0.0
Fujian-Coal_600_OT-12155,2040.06.26.08,Coal,0.0
Fujian-Coal_600_OT-12155,2040.06.26.12,Coal,0.0
Fujian-Coal_600_OT-12155,2040.06.26.16,Coal,0.0
Fujian-Coal_600_OT-12155,2040.06.26.20,Coal,0.0
Fujian-Coal_600_OT-12155,2040.12.19.00,Coal,0.0
Fujian-Coal_600_OT-12155,2040.12.19.04,Coal,0.0
Fujian-Coal_600_OT-12155,2040.12.19.08,Coal,0.0
Fujian-Coal_600_OT-12155,2040.12.19.12,Coal,0.0
Fujian-Coal_600_OT-12155,2040.12.19.16,Coal,0.0
Fujian-Coal_600_OT-12155,2040.12.19.20,Coal,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.00,Coal,0.0
Fujian-Coal_600_OT-12155,2050.06.12.04,Coal,0.0
Fujian-Coal_600_OT-12155,2050.06.12.08,Coal,0.0
Fujian-Coal_600_OT-12155,2050.06.12.12,Coal,0.0
Fujian-Coal_600_OT-12155,2050.06.12.16,Coal,0.0
Fujian-Coal_600_OT-12155,2050.06.12.20,Coal,0.0
Fujian-Coal_600_OT-12155,2050.12.12.00,Coal,0.0
Fujian-Coal_600_OT-12155,2050.12.12.04,Coal,0.0
Fujian-Coal_600_OT-12155,2050.12.12.08,Coal,0.0
Fujian-Coal_600_OT-12155,2050.12.12.12,Coal,0.0
Fujian-Coal_600_OT-12155,2050.12.12.16,Coal,0.0
Fujian-Coal_600_OT-12155,2050.12.12.20,Coal,0.0
Fujian-Coal_600_RC-12137,2040.06.26.00,Coal,0.0
Fujian-Coal_600_RC-12137,2040.06.26.04,Coal,0.0
Fujian-Coal_600_RC-12137,2040.06.26.08,Coal,0.0
Fujian-Coal_600_RC-12137,2040.06.26.12,Coal,0.0
Fujian-Coal_600_RC-12137,2040.06.26.16,Coal,0.0
Fujian-Coal_600_RC-12137,2040.06.26.20,Coal,0.0
Fujian-Coal_600_RC-12137,2040.12.19.00,Coal,0.0
Fujian-Coal_600_RC-12137,2040.12.19.04,Coal,0.0
Fujian-Coal_600_RC-12137,2040.12.19.08,Coal,0.0
Fujian-Coal_600_RC-12137,2040.12.19.12,Coal,0.0
Fujian-Coal_600_RC-12137,2040.12.19.16,Coal,0.0
Fujian-Coal_600_RC-12137,2040.12.19.20,Coal,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.00,Coal,0.0
Fujian-Coal_600_RC-12137,2050.06.12.04,Coal,0.0
Fujian-Coal_600_RC-12137,2050.06.12.08,Coal,0.0
Fujian-Coal_600_RC-12137,2050.06.12.12,Coal,0.0
Fujian-Coal_600_RC-12137,2050.06.12.16,Coal,0.0
Fujian-Coal_600_RC-12137,2050.06.12.20,Coal,0.0
Fujian-Coal_600_RC-12137,2050.12.12.00,Coal,0.0
Fujian-Coal_600_RC-12137,2050.12.12.04,Coal,0.0
Fujian-Coal_600_RC-12137,2050.12.12.08,Coal,0.0
Fujian-Coal_600_RC-12137,2050.12.12.12,Coal,0.0
Fujian-Coal_600_RC-12137,2050.12.12.16,Coal,0.0
Fujian-Coal_600_RC-12137,2050.12.12.20,Coal,0.0
Fujian-Coal_600_RC-12163,2040.06.26.00,Coal,0.0
Fujian-Coal_600_RC-12163,2040.06.26.04,Coal,0.0
Fujian-Coal_600_RC-12163,2040.06.26.08,Coal,0.0
Fujian-Coal_600_RC-12163,2040.06.26.12,Coal,0.0
Fujian-Coal_600_RC-12163,2040.06.26.16,Coal,0.0
Fujian-Coal_600_RC-12163,2040.06.26.20,Coal,0.0
Fujian-Coal_600_RC-12163,2040.12.19.00,Coal,0.0
Fujian-Coal_600_RC-12163,2040.12.19.04,Coal,0.0
Fujian-Coal_600_RC-12163,2040.12.19.08,Coal,0.0
Fujian-Coal_600_RC-12163,2040.12.19.12,Coal,0.0
Fujian-Coal_600_RC-12163,2040.12.19.16,Coal,0.0
Fujian-Coal_600_RC-12163,2040.12.19.20,Coal,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.00,Coal,0.0
Fujian-Coal_600_RC-12163,2050.06.12.04,Coal,0.0
Fujian-Coal_600_RC-12163,2050.06.12.08,Coal,0.0
Fujian-Coal_600_RC-12163,2050.06.12.12,Coal,0.0
Fujian-Coal_600_RC-12163,2050.06.12.16,Coal,0.0
Fujian-Coal_600_RC-12163,2050.06.12.20,Coal,0.0
Fujian-Coal_600_RC-12163,2050.12.12.00,Coal,0.0
Fujian-Coal_600_RC-12163,2050.12.12.04,Coal,0.0
Fujian-Coal_600_RC-12163,2050.12.12.08,Coal,0.0
Fujian-Coal_600_RC-12163,2050.12.12.12,Coal,0.0
Fujian-Coal_600_RC-12163,2050.12.12.16,Coal,0.0
Fujian-Coal_600_RC-12163,2050.12.12.20,Coal,0.0
Fujian-Coal_600_RC-12173,2040.06.26.00,Coal,0.0
Fujian-Coal_600_RC-12173,2040.06.26.04,Coal,0.0
Fujian-Coal_600_RC-12173,2040.06.26.08,Coal,0.0
Fujian-Coal_600_RC-12173,2040.06.26.12,Coal,0.0
Fujian-Coal_600_RC-12173,2040.06.26.16,Coal,0.0
Fujian-Coal_600_RC-12173,2040.06.26.20,Coal,0.0
Fujian-Coal_600_RC-12173,2040.12.19.00,Coal,0.0
Fujian-Coal_600_RC-12173,2040.12.19.04,Coal,0.0
Fujian-Coal_600_RC-12173,2040.12.19.08,Coal,0.0
Fujian-Coal_600_RC-12173,2040.12.19.12,Coal,0.0
Fujian-Coal_600_RC-12173,2040.12.19.16,Coal,0.0
Fujian-Coal_600_RC-12173,2040.12.19.20,Coal,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.00,Coal,0.0
Fujian-Coal_600_RC-12173,2050.06.12.04,Coal,0.0
Fujian-Coal_600_RC-12173,2050.06.12.08,Coal,0.0
Fujian-Coal_600_RC-12173,2050.06.12.12,Coal,0.0
Fujian-Coal_600_RC-12173,2050.06.12.16,Coal,0.0
Fujian-Coal_600_RC-12173,2050.06.12.20,Coal,0.0
Fujian-Coal_600_RC-12173,2050.12.12.00,Coal,0.0
Fujian-Coal_600_RC-12173,2050.12.12.04,Coal,0.0
Fujian-Coal_600_RC-12173,2050.12.12.08,Coal,0.0
Fujian-Coal_600_RC-12173,2050.12.12.12,Coal,0.0
Fujian-Coal_600_RC-12173,2050.12.12.16,Coal,0.0
Fujian-Coal_600_RC-12173,2050.12.12.20,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.06.26.00,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.06.26.04,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.06.26.08,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.06.26.12,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.06.26.16,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.06.26.20,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.12.19.00,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.12.19.04,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.12.19.08,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.12.19.12,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.12.19.16,Coal,0.0
Fujian-Coal_600_SEA-12147,2040.12.19.20,Coal,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.00,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.06.12.04,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.06.12.08,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.06.12.12,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.06.12.16,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.06.12.20,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.12.12.00,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.12.12.04,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.12.12.08,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.12.12.12,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.12.12.16,Coal,0.0
Fujian-Coal_600_SEA-12147,2050.12.12.20,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.06.26.00,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.06.26.04,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.06.26.08,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.06.26.12,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.06.26.16,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.06.26.20,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.12.19.00,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.12.19.04,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.12.19.08,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.12.19.12,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.12.19.16,Coal,0.0
Fujian-Coal_600_SEA-12183,2040.12.19.20,Coal,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.00,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.06.12.04,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.06.12.08,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.06.12.12,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.06.12.16,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.06.12.20,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.12.12.00,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.12.12.04,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.12.12.08,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.12.12.12,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.12.12.16,Coal,0.0
Fujian-Coal_600_SEA-12183,2050.12.12.20,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.00,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.04,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.08,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.12,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.16,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.20,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.00,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.04,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.08,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.12,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.16,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.20,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.00,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.04,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.08,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.12,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.16,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.20,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.00,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.04,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.08,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.12,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.16,Coal,0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.20,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.00,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.04,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.08,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.12,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.16,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.20,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.00,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.04,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.08,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.12,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.16,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.20,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.00,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.04,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.08,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.12,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.16,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.20,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.00,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.04,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.08,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.12,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.16,Coal,0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.20,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.00,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.04,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.08,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.12,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.16,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.20,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.00,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.04,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.08,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.12,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.16,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.20,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.00,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.04,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.08,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.12,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.16,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.20,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.00,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.04,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.08,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.12,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.16,Coal,0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.06.26.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.16,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2040.12.19.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.06.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1246,2050.12.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.06.26.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.16,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2040.12.19.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.06.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-1247,2050.12.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.06.26.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.16,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2040.12.19.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.06.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3101,2050.12.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.06.26.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.00,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.04,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.16,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2040.12.19.20,Coal,7277.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.06.12.20,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.00,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.04,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.08,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.12,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.16,Coal,0.0
Fujian-EP_Coal_1000_SEA-ep-3102,2050.12.12.20,Coal,0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.00,Coal,0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.04,Coal,0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.08,Coal,0.0
Fujian-EP_Coal_300_RC-ep-1290,2040.06.26.12,Coal,0.0
